,title,reviews,scores,genres
289,GUNS UP! Mobile,"시작한지 하루된 무과금 뉴비입니다. 정말 재밌지만 아쉬운 부분이 몇 가지 있어 끄적여봅니다. 1. 화면 축소, 확대가 안 됨 크게 불편한 점은 없지만 기지를 관리할 때 있으면 편리할 것 같습니다. 2. 기지 배치 바꾸기 불편함 기지를 이렇게도 꾸미고 싶고 저렇게도 꾸미고 싶을 때가 있는데 그럴때마다 하나 하나 만들어서 연습돌려보고 더 나은 배치를 고른 후 또다시 일일히 재배치하는게 생각보다 귀찮습니다. 옆동네 클오클같이 기지 배치를 미리 만들어놓고 필요할 때마다 꺼내 쓸 수 있는 기능이 있으면 좋을것 같습니다. 기지를 자주 바꾸는 ...
전체 리뷰",4.6,전략
290,GUNS UP! Mobile,"정말 캐쥬얼하게 즐길 수 있는 게임입니다. 초반에는 키우는 맛도 있고 재미있는데... 사령부 Lv4 부터는 총알이 너무 부족해지는 느낌입니다. 그리고 게임 메뉴얼이 많이 부족하고, 컨텐츠가 무언가 좀 금방 질리는 느낌입니다. 일일퀘스트는 몇개나 해야하는지 모르겠네요. Lv2 이상을 공격해서 승리하는 퀘스트가 계속 갱신되고, 덕분에 일괄 수령도 불가 합니다. 5번 이기고 퀘스트 보상 받으려면, 보상 받기 버튼을 무조건 5번 눌러줘야 하네요. 최적화는 잘된 것처럼 보이는데, 오랫동안 즐기기에는 살짝 아쉽네요... 그래도 아직은 할만합니...
전체 리뷰",4.6,전략
291,GUNS UP! Mobile,"골드의 사용처는 방어물 업그레이드, 구매, 기지 업그레이드로 한정적이지만 탄약은 방어물을 제외한 모든 요소에 다 필요하여 탄약 수급량은 골드와 비슷한데 소모량은 골드보다 높아 남아도는 골드를 처분하거나 탄약을 구하기 어렵습니다 차라리 골드로 탄약을 구매하는 시스템이 있으면 좋겠을 정도",4.6,전략
292,GUNS UP! Mobile,색다른 타입이네요. 일단 추가 건설자 구매 후에 플레이 중이지만 무과금도 가능합니다. 다만 갈 수록 자원 압박이 심할 듯 하네요. 그 외 전투가 병력들의 이동 경로 설정이나 이런 거 없이 병력만 내보내는 방식이라 질리기 쉬워질 가능성이 클 듯 합니다.,4.6,전략
293,GUNS UP! Mobile,"게임은 정말 좋으나 자원의 불균형이 심해 업그레이드 한번하면 탄약은 거지되는데 반해 금괴는 썩어나는 것, 기지 방어나 좀비 디팬스를 할때 가끔 적이 나오지도 않는데 게임 시간은 흐르고 토큰은 토큰데로 소모하는 버그가 있더군요 물론 토큰은 시간지나면 채워 지지만 괜히 불편하네요.. 해결바랍니다",4.6,전략
294,GUNS UP! Mobile,재미있습니다. 매력적인 게임이라고 생각되지만 총알이 너무 부족합니다. 업그레이드에 총알이 필수있는 이렇게 금방 먹히는 게임은 오랜만입니다. 털리고 보호해주는것도 없습니다. 현질뿐입니다. 현질안하면 정말 정말 할수있는게없어 지루하고 하루면 더이상 할게 없는 게임이 되고 맙니다. 현질 의향 있으신분만 하면 좋을것같습니다. 충분히 재미있지만 현질할께 아니라 지우겠습니다. 수고하세요,4.6,전략
295,GUNS UP! Mobile,"재밌는 게임입니다만 근데 뭔 놈의 자원을 이렇게나 많이 처먹습니까? 뭔 식충을 하나 데리고 왔습니까? 업그레이드 하나 하려고 하면 자원이 먼지가 되어 사라집니다. 그래서 800보석을 탄약이랑 골드 구입하냐고 다 써버렸어요. 원랜 건축가 하나 살려고 했는데 무슨 자원 보급하는데 보석이 다 털립니까 너무 키우기가 힘들어요. 이건 둘째 치고 외국인들이 만든 게임인 건 알겠는데 디스코드까지 해외 건즈업 모바일 디스코드로 해두면 뭐 저처럼 영어 공부 시간에 잠만 잔 애들은 뭐 조언도 하지 못하고 그렇다고 네이버 지식인에 가서 ""건즈업 모바일...
전체 리뷰",4.6,전략
296,GUNS UP! Mobile,"게임은 잼남, 보상상자 여는 시간이 극악! 기본상자 여는대도 1시간20분이 걸림. 심지어 기본 자원도 안줌. 유닛 업그레이드를 위해선 끝없이 PVP를 해야함. 광고 보상 자체가 없음. 오로지 과금을 위한 상점. 무과금은 시간을 갈아넣어야 함. 자원수집은 타유사겜에 비해 시간이 배는 걸리는듯. 본진방어시 나무벽을 지그재그로 설치시 적의 총알이나 유탄을 심히 효과적으로 막음. 스나이퍼는 벽을 못뚫기에 유탄제거만 하면 방어력 극강. 그리고 영자님 탄알자원 퍼주는 이벤좀 주세요. 겜이 금방 지치네요",4.6,전략
297,GUNS UP! Mobile,"PC버전과는 성장트리,화폐가치등등 차이가 많은데 적절히 조율했다고 생각함 하지만 화폐가치가 너무 낮음 pc에서는 기본적으로는 즉시건축,화폐통일로 편의에서는 우세인데 팀포트리스2같은 돈을 쓰면 추가효과가 붙는 방식이라 과금유도가 심한편이고 실직적인 차이가 있는 상황인데 모바일은 전반적으로 현질이 편의에 맞춰져 있어 시간은 더 걸려도 무과금 유저와 과금 유저의 격차가 비교적 적은편 단 전투로 얻는 수급량이 지나치게 적다 4렙 기지만되도 적어도15판은 넘겨야 중간등급시설 업글할까 말까인데 마땅히 다른 수급 방법도 없어서 전투 자원 수급량...
전체 리뷰",4.6,전략
298,GUNS UP! Mobile,재미는 있는데 금화수급에 비해 탄약수급이 너무 힘듬.. 업적에서도 금화보다 너무 안 주고 이용하는곳도 금화보다 훨씬 많아서 금화활용도를 높이거나 탄약 수급을 좀만 더 원할하게 해줬으면 좋겠습니다...약탈한다고 해도 상대도 마찬가지여서 탄약이 없습니다.,4.6,전략
299,GUNS UP! Mobile,"즐거운 게임 만들어 주셔서 감사합니다. 골드 탄약 회수 아이콘 사라지는 버그, 케릭터스킬?이 무기고로 자동변경, 2시즌이 시작이라고 날짜는 지나는데 접속이 안됨.",4.6,전략
300,GUNS UP! Mobile,재미도 있고 중독성도 있고 깨는맛 이기는맛도있는데 적은 기지레벨이 나보다 높고 전설영웅에 영웅급애들이 겁나쎄고 그러는데 나는 돈을 질렀는데도 불구하고 전설용병하나없고 자원맨날 달리고 건축가두마리인데 모자릴땐 엄청모자리는데 솔직히 괜히하나더 고용했나싶기도할정도로 많이놀리는편이고 핵버전 찾아봤는데 하나같이 다막혔고 ㅠㅠ 정말....힘든게임 한번만더 질러서 상자깡해보고 전설안뜨거나 먼가 이기는재미못느끼면 그냥 떠나겠습니다 ㅠㅠ 하....,4.6,전략
301,GUNS UP! Mobile,디스코드에서 개선사항 반영도 활발하게 해주고 과금유도도 적습니다. 광고도 하나도 없고 오랜만에 정붙이고 할만한 게임이네요.,4.6,전략
302,GUNS UP! Mobile,오랜만에 스마트폰을 손에서 땔수 없을만큼 재미있게 즐기고 있습니다. :) 길지않은 전투타임이 오히려 몰입을하고 육성방향 전략 구상하도록 만들어 주는것 같아요!! 별 다섯개 꾸~~위 누르고 갑니다~♡,4.6,전략
303,GUNS UP! Mobile,업그레이드 재료 탄약이 너무 심하다 할 정도로 요구량도 많고 수급이 잘 안됨.. 이정도면 과금러 게임이라고 보는게 맞을듯..,4.6,전략
304,GUNS UP! Mobile,게임 그래픽은 좋지만 운영방식이 이상함 골드는압도적으로 많이버는데 총알은없음. 성장하는기분 안들고 난이도가 어렵다보니 지루하고 재미없어짐.,4.6,전략
305,GUNS UP! Mobile,광고 없어서 일단 이거 하나만으로도 굿임~ 광고가 없는만큼 과금하는 핵과금러면 확실히 강함... 보상 좋아서 덤볐다가 개털렸음 근데 이런 빡쌘 상대 매칭 되면 무제한으로 다른 상대 찾기로 도망가면 되서 편안~ 그런 사람이 우리기지 털고 가는거야 뭐 큰 손해 볼 거 없으니 괜츈,4.6,전략
306,GUNS UP! Mobile,쉬운 플레이에 전투하는 재미가 있어요! 다만 처음에는 난이도가 쉽게 느껴질거 같아요! 골드가 다 모이면 활용법이 많지 않아 아쉽게 느껴져요.,4.6,전략
307,GUNS UP! Mobile,게임은 재밌으나 커뮤니케이션이 너무 미흡함ㅠㅠ S.O.S같은 장르 기대하고 왔는데 그냥 싱글겜하는 기분를 지울 수 없음... 프사기능 채팅기능 거의 전무하고 길드쟁? 그런게 잘 구성되어있는지도 애매모호해서 계속 할까 고민됨. 추가로 탄약 크리가 너무 심함 ㅠ,4.6,전략
308,GUNS UP! Mobile,잘만든 게임인거 같네요. 리플에러 재접에러등등 자잘한 오류는 게임완성도로 커버침.. 탄약모으기가 힘들어서..떠나실 분들이 생길듯 탄약 이벤 자주했으면 좋겠네요~,4.6,전략
309,GUNS UP! Mobile,양산형 전략 게임일줄 알았는데 의외로 스팀에서 컴퓨터 게임 모체가 있는 엄청 신선한 방식의 게임이네요? 재밌어요 ㅎㅎ 무과금 쌉가능인데 단점은 자원(총알)이 많이 부족해서 인내심을 가지고 천천히 해야합니다 ㅎ,4.6,전략
310,GUNS UP! Mobile,업그레이드 비용 너무 비쌈. 열심히 자원 모으고 있으면 타게임과 달리 유저가 온라인임에도 공격 받을수가 있다. 그럼 모았던 자원 반절 날라간다. 적어도 온라인일때는 공격못받게 해줘야지ㅡㅡ,4.6,전략
311,GUNS UP! Mobile,강한 재미보단 하다보면 이거봐라? 생각보다 잼있네? 무과금러도 충분히 즐길수있음 유닛마다 장단점이 있어서 상극을 만나면 지고 이기고 가위바위보같은 재미가있음 계급마다 리그가 있어서 과금러들에게 학살 안당함 강한사람들은 강한사람들끼리 리그에서 싸움 강한사람과 약한사람은 안만남 과금이라 해봤자 건물짓는 시간 기다리는냐 바루 과금으로 짓느냐 차이뿐 다른건 크게 없음 무과금도 충분히 즐길수 있는 게임 강력추천합니다,4.6,전략
312,GUNS UP! Mobile,게임 그래픽 정말 제 취향이네요!! 초반에는 탄약이 부족해지는 느낌이 들다가 골드가 부족해지는 느낌이 들다가 왔다갔다 하지만 중독성은 이만한게 없는거 같습니다.,4.6,전략
313,GUNS UP! Mobile,어느 순간 성장에 한계가 있고 단순해져버려 금방 접게 되네요. 결제해도 확 크는 느낌이 있는 것도 아니구요.,4.6,전략
314,GUNS UP! Mobile,게임 자체는 재미있다 하지만 골드 대비 탄약수급에 문제가 많다 10 : 1 비율이라도 골드로 탄약 구매할수 있는 시스템이 필요하다,4.6,전략
315,GUNS UP! Mobile,재미는 있습니다. 그래픽도 전략적인 요소도 너무 좋습니다. 자원 모이는것만 좀 조절 해주시면 더 좋을것 같습니다.,4.6,전략
316,GUNS UP! Mobile,재미잇는데 탄약모으기가 너~~~~~무 어려움... 돈은 금방금방 모이는데 퀘스트 깨는데도 탄약은 보상이 너무 적음 탄약관련해서 밸런스 조정 좀 해야할거 같아요,4.6,전략
317,GUNS UP! Mobile,"너무너무 재미난데요? 시간가는줄 모르고,,, 레벨7까지 단숨에ㅜㅜ 캐릭터들은 굉장히 귀엽고 깨발랄한데 전투신은 엄청 직관적이며 현실적이라 모호하게 매력이 있네요~^^ 건즈업 흥해요 흥!!!",4.6,전략
318,GUNS UP! Mobile,"pvp말고는 할게없어서 pvp만 하다보니 지루해져서 재미가 없고 다른 모드는 어려워서 깨지도 못하며 총알, 돈 등 게임전체 벨런스가 맞지않고 이런요소들이 게임 재미를 망쳐 인기가 올래가지 못할것으로 생각합니다 기대했던 게임인데 너무 아쉽습니다.",4.6,전략
319,GUNS UP! Mobile,게임플레이 방식은 맘에드는데 무과금은 힘들거같고 뭐랄까 다른상대한테 기지털리면 몇시간동안 방어상태(무적상태) 그런기능도 없는거같음 재화수급도 힘들고 뭣보다 내가 기지업글하기도전에 이미 10이상털림 돈이안모임 결론 = Pay To Win,4.6,전략
320,GUNS UP! Mobile,생각 외로 머리를 많이써야하는 게임이네요. 상대기지를 어떻게 공략하느냐도 중요하지만 내 기지를 어떻게 방어하느냐도 전략을 잘 짜야할거같습니다. 오랜만에 이런 게임하니 시간가는줄 모르고 플레이 중이네요!,4.6,전략
321,GUNS UP! Mobile,"재미는 있으나 초반 컨텐츠의 부재로 인한 지루함, 상자해금할때 초급상자인데도 해금하는데 1시간이상이 걸린다는 점, 싱글플레이를 위한 챕터형식의 시나리오가 없다는 점, 자원획득과 초반 최대치자원의 밸런스 비대칭은 아쉬운부분이네요",4.6,전략
322,GUNS UP! Mobile,"겜은 재밌는데... 모바일 계정 연동 퀘스트 버그요 구글로 자동 연결되있어서 퀘스트 클리어가 안됩니다. 페북, 애플로 연결하라는 말인가요?",4.6,전략
323,GUNS UP! Mobile,게임은 다 좋은데 목표에서 계정연동하라 뜨는게 있는데 연동했는데도 완료가 안되네요. 오류인것 같은데 수정 바랍니다,4.6,전략
324,GUNS UP! Mobile,옛날 디펜스 게임 질린 후에 오래간만에 하고싶었는데 제 취향에 딱이네요 ! 조작하기 쉽고 편하고 직관적이라서 재밌게 하고있습니다 ㅋㅋ,4.6,전략
325,GUNS UP! Mobile,스팀판 플스판 다해봤지만 모바일 버전 아니랄까봐 모바일 스러운 맹독성 과금이 한가득 아무리 free to play이여도 정도가 있는거지 다른 플렛폼 데이터도 연동 안되는데 쌩과금 유도가 잔뜩 다른 버전이랑 차이 점도 돈 뽑으려고 바꾼게 눈에 빤히 보이는 수준,4.6,전략
326,GUNS UP! Mobile,탄환 얻는게 힘들어서 보석으로 계속 교환 하고 있습니다. 즉 약간의 현질만 하면 매우 재미있게 즐길 수 있네요. 굿!!!,4.6,전략
327,GUNS UP! Mobile,재밌는데 과금유도 좀 너무 한듯... k클라스... 그리고 가끔 무난한 상대 적도 필요없는 방향이동 이런거만 한게임에 4개씩줘버리니 이길수도 없게 만들어서 자원수급도 잘 안되는편임,4.6,전략
328,GUNS UP! Mobile,게임은 잘하고 있어요. 스팀에서 해본거 같은데 모바일이 되었네요 ㅎㅎ 근데 구글플레이에 연동이 이미 되어있는데 연동하는 미션이 있고 안깨져요. 그 보상이 안들어오는데 어떻게 해야하나요?,4.6,전략
329,GUNS UP! Mobile,이번 탄약 업데이트카 정말 좋네요. 금괴가 남아돈다는 것도 해결되고 정말 재미있게 하고있어요!,4.6,전략
330,GUNS UP! Mobile,저는PS4 pro에서guns up를했습니다. 모바일버전으로나왔다고해서사전등록했는데 보상이 없는게 아쉽네여,4.6,전략
331,GUNS UP! Mobile,짧게짧게 잠깐 한판하기에 딱 좋은 게임인데.....한판만 할수가 없다. 시간순삭,4.6,전략
332,GUNS UP! Mobile,"생각보다 재밌음 단점은 재접속 대기중 뜰때 무한로딩, 계정 연동중인데 연동해라는 퀘 완료 안돼는점 2가지네요 금방 고쳐질거라 보고요 오래할만할듯",4.6,전략
333,GUNS UP! Mobile,첫날은 재밌었지만 재화수급이 힘들어서 금방 벽에 막히고 어느 시점에서 자기보다 강한 상대하고만 매칭이 됩니다,4.6,전략
334,GUNS UP! Mobile,"자원수급이 잘 안되고, 지면 뺏기는 양이 너무 많음. 배틀토큰이 너무 작아서 pvp 말고는 할 수 있는 컨텐츠가 없음.",4.6,전략
335,GUNS UP! Mobile,PS4로 플레이해본 사람입니다.몇가지 차이점은 있지만 역시 재미있네요.(아군 벽을 아군이 부술수 있다는것이 아쉽네요.),4.6,전략
336,GUNS UP! Mobile,폭탄 터질때 꽤 느낌이 좋아서 재미있습니다! 나온지 별로 안되었지만 이벤트가 더 나오면 좋겠습니다,4.6,전략
337,GUNS UP! Mobile,플스보다 로딩이 빠르고 좋네요. 근데 로켓이 어떻게 보병보다 앞에서 싸우나요. 사거리 적용 잘 해주세요,4.6,전략
338,GUNS UP! Mobile,재밌는겜 만들어주셔서 감사합니다.근데 탄약 얻는게 너무 힘듭니다 골드는 많이 주지만 탄약을 별로 안줘서 아쉽네요,4.6,전략
339,GUNS UP! Mobile,나오기만을 기다렸는데 시작하자말자 끄질못하네요..너무 재밋습니다ㅋㅋ 요즘 게임마다 광고투성인데 그렇지 않아서 좋네여ㅋㅋ,4.6,전략
340,GUNS UP! Mobile,발전과 전투가 동시에일어나는게 재미잇음 오랜만에 모바일겜 하는게 과금유도도 심하지않고 좋음 과하지않은 그래픽케릭터 맘에듬,4.6,전략
341,GUNS UP! Mobile,다른 건 모르겠고 집중 공격 씹히는 버그나 좀 고쳐주세요 집중 공격 한번 쓰고 다른 명령 대신 집중 공격 쓰면 씹힙니다,4.6,전략
342,GUNS UP! Mobile,정말 재미있습니다. 플스에서 하던 느낌을 100% 다 받을 수는 없지만 그래도 굉장히 재미있습니다.,4.6,전략
343,GUNS UP! Mobile,계정연동 임무가완료가안됨...나는첨부터 연동을하고시작했는데 한참후에 임무가뜨더니 완료도안되고 연동해지도없고 머하자는거지,4.6,전략
344,GUNS UP! Mobile,재밌지만 업그레이 재료가 너무 부족해 힘듬 헌질하지 않고 오래할 수 없을거 같음,4.6,전략
345,GUNS UP! Mobile,재밌네요 병사 뽑으면서 내 기지 방어도 하고 여러 모드있고 소소하게 하기좋음 근데 구글연동 버그좀 빨리 고쳐주세요!,4.6,전략
346,GUNS UP! Mobile,킬링타임으로 즐기기 재밌어요! 게임하는데 시원한 느낌>< 오랜만에 받아봐요!!!,4.6,전략
347,GUNS UP! Mobile,건설하는게 인내심 많이 필요하다. 자원모으기도 그렇고. 전투의 양상이 다 비슷비슷해서 별 재미는 없다,4.6,전략
348,GUNS UP! Mobile,계정 연동되어 있으면 연동미션은 좀 넘어갑시다. 번거롭게 하지말구요.,4.6,전략
349,GUNS UP! Mobile,아 재미있네요 자원모으기가 오래걸려서 그렇지 시간가는지 모르겠내요 배터리도둑임,4.6,전략
350,GUNS UP! Mobile,오랜만에 다시.게임을 시작했는데 건즈업 정말 너무 재미있네요! 앞으로도 좋은 콘텐츠 많이 업데이트 해주세요~!!!,4.6,전략
351,GUNS UP! Mobile,다양한 모드가 있어서 안질리고 화끈한 재미가 있네용~ 재밌어요!,4.6,전략
352,GUNS UP! Mobile,블루라이트쓰면서 게임을 하려는데 안되네요..앱을 바꾸니까 잘됩니다 ^^,4.6,전략
353,GUNS UP! Mobile,전략게임인줄 모르고 사전등록했던 나에게는 큰 기쁨이었다. 전략게임을 좋아하는 내가 이 게임이 전략게임이라는 것을 알았기 때문이다,4.6,전략
354,GUNS UP! Mobile,재미 있네요. 뭔가 꾸미기보단 단순한것 같지만 쎄지는걸 느낄수 있음,4.6,전략
355,GUNS UP! Mobile,연동퀘스트좀 어떻게해봐요좀~~~구글연동되있는데 안넘어가짐~~글고 탄약수급이 안되요~~ㅜㅜ,4.6,전략
356,GUNS UP! Mobile,이번에 총알 수급도 개선해주면서 진짜 할만해졌다 추천합니닷!! 진짜 재밌어요,4.6,전략
357,GUNS UP! Mobile,멀하라는건지 모르겠음 컨텐츠가 없고 총알얻기도힘든데 업그레이드로 들어가는 총알은 몇칠모아야 할듯,4.6,전략
358,GUNS UP! Mobile,초반에 탄약이 너무 부족합니다 이건좀 수정해줘요 게임은 재미있는음,4.6,전략
359,GUNS UP! Mobile,기지를 전략적으로 꾸미는게 매력이네요~! 완전 재미있어요,4.6,전략
360,GUNS UP! Mobile,사전예약 걸어두고 바로 다운받았어요 ㅋㅋㅋ 기대되네용 ㅎㅎ 무과금 랭커가 되어보겠어..!!,4.6,전략
361,GUNS UP! Mobile,연동 했는대.. 왜 연동 쾌스트 완료 안됬다고 되나요... 이것때문에 지금 진행이 안되네요.. 이럴꺼면 결재한거 전부다 환불 해주세요,4.6,전략
362,GUNS UP! Mobile,정말 재미있네요. 콘솔로 즐겁게해서 모바일나오자마자 다운받아서 하는데 역시 재미있습니다.,4.6,전략
363,GUNS UP! Mobile,재밌긴한데 이벤트나 주는것들이 너무 적네요 현질안하면 가면 갈수록 힘드네요,4.6,전략
364,GUNS UP! Mobile,유닛을 완제 뽑기 이후 조각모음이 아닌 처음부터 유료뽑기 조각+스킬업에도 조각사용,4.6,전략
365,GUNS UP! Mobile,예전에 스팀에서 해본거 같은데 모바일로 나왔네요 킬링타임용으로 재밌어요,4.6,전략
366,GUNS UP! Mobile,플스로 재밋게 하던겜 인데 모바일로 더 새롭게 나왔네요 현질 크게 필요치 않아 좋아요ㅎ,4.6,전략
367,GUNS UP! Mobile,오~~ 재밌어요. 아기자기 캐릭터들도 임무에 비해 귀염귀염~,4.6,전략
368,GUNS UP! Mobile,무난하게 재밋어요. 이벤트좀 더 많이하고 총알이 더 많았음 좋겠어요!,4.6,전략
369,GUNS UP! Mobile,할만하겟는데 하고 시작했다가 결재를 하지 않으면 시작되는 무한반복 이런건 결재해도 금방 또 무한반복의 늪 ㅠㅠ,4.6,전략
370,GUNS UP! Mobile,캐주얼하고 잼나게 즐기기 좋아요 근데 이미 구글연동했는데 업적 달성이 안되네요,4.6,전략
371,GUNS UP! Mobile,게임 다운받고 시간가는줄 모르고 플레이했어요 너무 재미있습니다,4.6,전략
372,GUNS UP! Mobile,아주아주 재밌습니다 사전예약을 하길 잘한거같고 기대보다 더 재밌습니다 ♡♡,4.6,전략
373,GUNS UP! Mobile,공격할때 아이템드랍이 자주 되는같아요 줄였으면 좋겠습니다.,4.6,전략
374,GUNS UP! Mobile,탄약수급 노답에 상대 점점 강하게 세팅되어있어서 과금없으면 플레이불가능,4.6,전략
375,GUNS UP! Mobile,플스로 하다가 모바일로 넘어오니 더 재밌네요 앞으로 더 많은 업데이트 부탁해요,4.6,전략
376,GUNS UP! Mobile,첨해보는데 자원약탈겜이네요 전략적인 요소가 많습니다 잼있습니다^^~,4.6,전략
377,GUNS UP! Mobile,재미있긴한데 탄약수급률이 지나치게 낮아 게임이 루즈해짐,4.6,전략
378,GUNS UP! Mobile,정말 딱 모바일을 위한 방식의 게임 같아요! 너무 재미있게 플레이하고 있습니다 ㅎㅎ,4.6,전략
379,GUNS UP! Mobile,무지좋다..완전 굿 ! 밸런스만 잘맞춰 간다면 더할나위 없겠다 행운을 빈다 good loock !,4.6,전략
380,GUNS UP! Mobile,캐주얼하고 재밌어요 총알 수급을 열심히 해야되네요,4.6,전략
381,GUNS UP! Mobile,짧은 휴식시간에 소소한 즐거움. 재미있네요.,4.6,전략
382,GUNS UP! Mobile,게임은 재밌으나 밸런스는 심각함 현질안하면 테크트리 타는데 한참걸리고 금방 질리게 죔,4.6,전략
383,GUNS UP! Mobile,하아 총알 현질안하면 다른 기지 털려고 가도 성공을 못하는듯 ... 현질안함 답 없는듯,4.6,전략
384,GUNS UP! Mobile,콘솔로하다가 넘어왔는데 준수한 이식률을 가진 우수한 작품이라고 생각한다!,4.6,전략
385,GUNS UP! Mobile,골드수급은 쉬운데 총알수급이 너무 어려워서 진행을 못합니다,4.6,전략
386,GUNS UP! Mobile,제가 오리지널도 했었는데 모바일은 오리지널이랑 좀다르네요 근데 건즈 답게 정말 재미있네요 이 게임 추천 합니다,4.6,전략
387,GUNS UP! Mobile,"게임이 불친절하다 획득 아이텀 눌러도 용도 표시가 없다,그리고 게임 용량도 적은데 렉이 있다",4.6,전략
388,GUNS UP! Mobile,"일단 총알 수급 빡새고 골드는 남아돌아 버리게 되고, 계정은 이미 연동했는데 뭔 계정 연동하라는 미션이 뜨나? 생각은 하고 만든건가?",4.6,전략
389,GUNS UP! Mobile,자원 수급도 어렵고 매칭도 더럽다,4.6,전략
390,GUNS UP! Mobile,아주 재밌습니다 전쟁에서 물량으로 밀어버리거나 전략을짜서 밀어버리거나 마지노선을 만들어서 적의 병력을 다 갈아버릴수 있는갓겜,4.6,전략
391,GUNS UP! Mobile,재미는 있는데 자원 수급이 너무 힘드네요,4.6,전략
392,GUNS UP! Mobile,오 게임 상당히 재밌네요~ 하다보니 시간이 사라졌어요..ㄷㄷ,4.6,전략
393,GUNS UP! Mobile,너무재미있습니다 시간가는줄 모르고 플레이했습니다,4.6,전략
394,GUNS UP! Mobile,손꼽아 기다린 보람이 있어요 가령 당대 최고의 게임입니다.,4.6,전략
395,GUNS UP! Mobile,클래시오브클랜보다 더 재밌고키유는맛있는게임 fps장르나 타워디펜스 장르를좋아한다면 추첨,4.6,전략
396,GUNS UP! Mobile,너무 재미있어요! 시간가는줄 모르고 하고 있습니다!!,4.6,전략
397,GUNS UP! Mobile,가볍게 즐기기 좋은 게임이네요! 쉽고 재밌어요!,4.6,전략
398,GUNS UP! Mobile,현질유도 심하지않고 광고도 없어서 조아염! 하루종일 하는중 ㅋㅋㅋㅋㅋㅋㅋ,4.6,전략
399,GUNS UP! Mobile,평점 다삭제하네 ㅋㅋㅋㅋㅋㅋ 오류투성이에 밸런스엉망게임임 체력회복이 되는지~ 금이랑 총알밸런스 극악이고 베타랑은 뭐 사라지고 모래방호도 병사가 있다가 왜사라지는지도 안나오고 ㅌㅋㅌㅋㅋㅋㅋ 짜증난다....,4.6,전략
400,GUNS UP! Mobile,너무 재밌어서 시간가는줄 모르고 했음,4.6,전략
401,GUNS UP! Mobile,오랜만에 즐길수있는 게임을찾은듯,4.6,전략
402,GUNS UP! Mobile,게임도 재미고 다 좋은데 게임에서 모래포대을 설치하차는대 설치할 모래포대가 없다는대 버근인가요?,4.6,전략
403,GUNS UP! Mobile,업데이트할때마다 버그.생산.종료안돼.,4.6,전략
404,GUNS UP! Mobile,캐릭터가 귀여워서 좋네요ㅋㅋㅋ,4.6,전략
405,GUNS UP! Mobile,게임 정말 재밌습니다~~~ 재밌는 게임 만들어주셔서 감사합니다,4.6,전략
406,GUNS UP! Mobile,생각보다 단순하면서도 재밌다.,4.6,전략
407,GUNS UP! Mobile,플스로 재밌게 했었는데 모바일이 드디어 나왔네요. 맛 좀 보겠습니다.,4.6,전략
408,GUNS UP! Mobile,너무 재밌고 사전예약 보상도 좋음,4.6,전략
